event,datetime,currency,actual,forecast,surprise_dir,move_1h,correct_dir_1h,move_2h,correct_dir_2h,move_4h,correct_dir_4h,move_8h,correct_dir_8h,move_24h,correct_dir_24h,move_48h,correct_dir_48h
ISM Manufacturing PMI,2019-04-01 14:00:00,USD,55.3,54.4,-1,4.690000000000055,False,5.2000000000000455,False,0.7599999999999909,False,-2.8799999999998818,True,-0.9300000000000637,True,-0.7100000000000364,True
Core Durable Goods Orders m/m,2019-04-02 12:30:00,USD,0.1,0.3,1,0.4199999999998454,True,0.7199999999997999,True,2.1399999999998727,True,2.8999999999998636,True,4.559999999999945,True,-3.520000000000209,False
Average Hourly Earnings m/m,2019-04-05 12:30:00,USD,0.1,0.3,1,-2.240000000000009,False,0.790000000000191,True,2.259999999999991,True,1.8600000000001273,True,8.410000000000082,True,14.850000000000136,True
Non-Farm Employment Change,2019-04-05 12:30:00,USD,196.0,172.0,-1,-2.240000000000009,True,0.790000000000191,False,2.259999999999991,False,1.8600000000001273,False,8.410000000000082,False,14.850000000000136,False
CPI m/m,2019-04-10 12:30:00,USD,0.4,0.3,-1,-0.900000000000091,True,-2.019999999999982,True,2.4400000000000546,False,3.3799999999998818,False,-3.5599999999999454,True,-12.720000000000027,True
CPI y/y,2019-04-10 12:30:00,USD,1.9,1.8,-1,-0.900000000000091,True,-2.019999999999982,True,2.4400000000000546,False,3.3799999999998818,False,-3.5599999999999454,True,-12.720000000000027,True
Core CPI m/m,2019-04-10 12:30:00,USD,0.1,0.2,1,-0.900000000000091,False,-2.019999999999982,False,2.4400000000000546,True,3.3799999999998818,True,-3.5599999999999454,False,-12.720000000000027,False
PPI m/m,2019-04-11 12:30:00,USD,0.6,0.3,-1,-3.6699999999998454,True,-9.179999999999836,True,-8.149999999999864,True,-14.399999999999864,True,-12.159999999999854,True,-19.569999999999936,True
Core Retail Sales m/m,2019-04-18 12:30:00,USD,1.2,0.7,-1,0.7300000000000182,False,-1.8999999999998636,True,0.15000000000009095,False,-1.599999999999909,True,2.630000000000109,False,-7.960000000000036,True
Retail Sales m/m,2019-04-18 12:30:00,USD,1.6,0.9,-1,0.7300000000000182,False,-1.8999999999998636,True,0.15000000000009095,False,-1.599999999999909,True,2.630000000000109,False,-7.960000000000036,True
Core Durable Goods Orders m/m,2019-04-25 12:30:00,USD,0.4,0.2,-1,-0.8299999999999272,True,0.3400000000001455,False,2.8099999999999454,False,0.3400000000001455,False,4.330000000000155,False,4.740000000000009,False
Advance GDP q/q,2019-04-26 12:30:00,USD,3.2,2.2,-1,0.6200000000001182,False,1.990000000000009,False,6.0499999999999545,False,5.990000000000009,False,0.7400000000000091,False,0.75,False
CB Consumer Confidence,2019-04-30 14:00:00,USD,129.2,126.2,-1,-3.6100000000001273,True,-2.75,True,-1.4700000000000273,True,-1.2100000000000364,True,-4.320000000000164,True,-15.290000000000191,True
ISM Manufacturing PMI,2019-05-01 14:00:00,USD,52.8,55.0,1,-1.8500000000001364,False,-1.75,False,-0.42000000000007276,False,-6.980000000000018,False,-13.150000000000091,False,-4.180000000000064,False
Average Hourly Earnings m/m,2019-05-03 12:30:00,USD,0.2,0.3,1,0.7200000000000273,True,5.689999999999827,True,10.36999999999989,True,9.009999999999991,True,10.559999999999945,True,9.210000000000036,True
Non-Farm Employment Change,2019-05-03 12:30:00,USD,263.0,181.0,-1,0.7200000000000273,False,5.689999999999827,False,10.36999999999989,False,9.009999999999991,False,10.559999999999945,False,9.210000000000036,False
Unemployment Rate,2019-05-03 12:30:00,USD,3.6,3.8,1,0.7200000000000273,True,5.689999999999827,True,10.36999999999989,True,9.009999999999991,True,10.559999999999945,True,9.210000000000036,True
ISM Services PMI,2019-05-03 14:00:00,USD,55.5,57.2,1,5.779999999999973,True,8.150000000000091,True,9.300000000000182,True,8.070000000000164,True,7.680000000000064,True,10.970000000000027,True
CPI m/m,2019-05-10 12:30:00,USD,0.3,0.4,1,0.3300000000001546,True,2.9700000000000273,True,2.3500000000001364,True,0.6000000000001364,True,-1.1399999999998727,False,14.13000000000011,True
CPI y/y,2019-05-10 12:30:00,USD,2.0,2.1,1,0.3300000000001546,True,2.9700000000000273,True,2.3500000000001364,True,0.6000000000001364,True,-1.1399999999998727,False,14.13000000000011,True
Core CPI m/m,2019-05-10 12:30:00,USD,0.1,0.2,1,0.3300000000001546,True,2.9700000000000273,True,2.3500000000001364,True,0.6000000000001364,True,-1.1399999999998727,False,14.13000000000011,True
Core Retail Sales m/m,2019-05-15 12:30:00,USD,0.1,0.7,1,0.8199999999999363,True,0.7799999999999727,True,-1.8599999999999,False,-2.1900000000000546,False,-4.480000000000018,False,-14.299999999999955,False
Retail Sales m/m,2019-05-15 12:30:00,USD,-0.2,0.2,1,0.8199999999999363,True,0.7799999999999727,True,-1.8599999999999,False,-2.1900000000000546,False,-4.480000000000018,False,-14.299999999999955,False
Core Durable Goods Orders m/m,2019-05-24 12:30:00,USD,0.0,0.1,1,0.5799999999999272,True,1.6600000000000819,True,2.4400000000000546,True,2.839999999999918,True,4.059999999999945,True,-3.740000000000009,False
ISM Manufacturing PMI,2019-06-03 14:00:00,USD,52.1,53.0,1,-0.5199999999999818,False,0.049999999999954525,True,2.7999999999999545,True,8.930000000000064,True,6.75,True,20.829999999999927,True
ISM Services PMI,2019-06-05 14:00:00,USD,56.9,55.6,-1,2.089999999999918,False,-1.4300000000000637,True,-9.940000000000055,True,-9.529999999999973,True,-1.5699999999999363,True,1.8899999999998727,False
Average Hourly Earnings m/m,2019-06-07 12:30:00,USD,0.2,0.3,1,2.619999999999891,True,8.1099999999999,True,12.019999999999982,True,7.279999999999973,True,-7.8400000000001455,False,-9.1400000000001,False
Non-Farm Employment Change,2019-06-07 12:30:00,USD,75.0,177.0,1,2.619999999999891,True,8.1099999999999,True,12.019999999999982,True,7.279999999999973,True,-7.8400000000001455,False,-9.1400000000001,False
CPI y/y,2019-06-12 12:30:00,USD,1.8,1.9,1,-1.2300000000000182,False,-2.130000000000109,False,-2.1400000000001,False,-3.5299999999999727,False,0.9300000000000637,True,12.519999999999982,True
Core CPI m/m,2019-06-12 12:30:00,USD,0.1,0.2,1,-1.2300000000000182,False,-2.130000000000109,False,-2.1400000000001,False,-3.5299999999999727,False,0.9300000000000637,True,12.519999999999982,True
Retail Sales m/m,2019-06-14 12:30:00,USD,0.5,0.7,1,0.33999999999991815,True,-5.410000000000082,False,-5.6400000000001,False,-13.1400000000001,False,-18.360000000000127,False,-2.480000000000018,False
CB Consumer Confidence,2019-06-25 14:00:00,USD,121.5,132.0,1,-4.629999999999882,False,1.7300000000000182,True,-0.35999999999989996,False,-7.839999999999918,False,-20.65000000000009,False,-27.12999999999988,False
Core Durable Goods Orders m/m,2019-06-26 12:30:00,USD,0.3,0.1,-1,-3.599999999999909,True,2.3099999999999454,False,1.7200000000000273,False,2.5800000000001546,False,-1.8799999999998818,True,5.870000000000118,False
ISM Manufacturing PMI,2019-07-01 14:00:00,USD,51.7,51.3,-1,5.0,False,3.240000000000009,False,-0.30999999999994543,True,-5.2999999999999545,True,1.8500000000001364,False,24.299999999999955,False
ADP Non-Farm Employment Change,2019-07-03 12:15:00,USD,102.0,140.0,1,-5.900000000000091,False,-7.350000000000136,False,-6.4500000000000455,False,-6.850000000000136,False,-10.63000000000011,False,-25.960000000000036,False
ISM Services PMI,2019-07-03 14:00:00,USD,55.1,56.1,1,-8.180000000000064,False,-12.1400000000001,False,-8.160000000000082,False,-8.170000000000073,False,-12.1400000000001,False,-27.84999999999991,False
Average Hourly Earnings m/m,2019-07-05 12:30:00,USD,0.2,0.3,1,-2.6099999999999,False,-13.259999999999991,False,-18.9699999999998,False,-14.6099999999999,False,-8.480000000000018,False,-21.189999999999827,False
Non-Farm Employment Change,2019-07-05 12:30:00,USD,224.0,162.0,-1,-2.6099999999999,True,-13.259999999999991,True,-18.9699999999998,True,-14.6099999999999,True,-8.480000000000018,True,-21.189999999999827,True
Unemployment Rate,2019-07-05 12:30:00,USD,3.7,3.6,-1,-2.6099999999999,True,-13.259999999999991,True,-18.9699999999998,True,-14.6099999999999,True,-8.480000000000018,True,-21.189999999999827,True
CPI m/m,2019-07-11 12:30:00,USD,0.1,0.0,-1,-1.9800000000000182,True,-6.820000000000164,True,-13.0300000000002,True,-14.480000000000018,True,-14.570000000000164,True,-10.060000000000173,True
Core CPI m/m,2019-07-11 12:30:00,USD,0.3,0.2,-1,-1.9800000000000182,True,-6.820000000000164,True,-13.0300000000002,True,-14.480000000000018,True,-14.570000000000164,True,-10.060000000000173,True
Core Retail Sales m/m,2019-07-16 12:30:00,USD,0.4,0.1,-1,-1.1800000000000637,True,-4.460000000000036,True,-5.1400000000001,True,-11.700000000000045,True,-10.6400000000001,True,2.1900000000000546,False
Retail Sales m/m,2019-07-16 12:30:00,USD,0.4,0.1,-1,-1.1800000000000637,True,-4.460000000000036,True,-5.1400000000001,True,-11.700000000000045,True,-10.6400000000001,True,2.1900000000000546,False
Core Durable Goods Orders m/m,2019-07-25 12:30:00,USD,1.2,0.2,-1,5.319999999999936,False,-1.75,True,-8.160000000000082,True,-11.980000000000018,True,-5.960000000000036,True,-6.509999999999991,True
Advance GDP q/q,2019-07-26 12:30:00,USD,2.1,1.8,-1,1.6100000000001273,False,1.2000000000000455,False,1.6700000000000728,False,0.16000000000008185,False,1.8800000000001091,False,8.660000000000082,False
CB Consumer Confidence,2019-07-30 14:00:00,USD,135.7,125.1,-1,0.6600000000000819,False,1.1800000000000637,False,1.1900000000000546,False,4.400000000000091,False,5.410000000000082,False,-21.6099999999999,True
ADP Non-Farm Employment Change,2019-07-31 12:15:00,USD,156.0,150.0,-1,0.08999999999991815,False,1.1199999999998909,False,-3.310000000000173,True,-12.710000000000036,True,-27.220000000000027,True,3.3099999999999454,False
ISM Manufacturing PMI,2019-08-01 14:00:00,USD,51.2,52.0,1,-0.9800000000000182,False,-2.1800000000000637,False,8.0,True,38.59999999999991,True,27.029999999999973,True,57.24000000000001,True
Average Hourly Earnings m/m,2019-08-02 12:30:00,USD,0.3,0.2,-1,1.0799999999999272,False,-2.6800000000000637,True,9.8599999999999,False,5.5499999999999545,False,22.95999999999981,False,28.769999999999982,False
Unemployment Rate,2019-08-02 12:30:00,USD,3.7,3.6,-1,1.0799999999999272,False,-2.6800000000000637,True,9.8599999999999,False,5.5499999999999545,False,22.95999999999981,False,28.769999999999982,False
ISM Services PMI,2019-08-05 14:00:00,USD,53.7,55.5,1,4.3400000000001455,True,6.1400000000001,True,5.150000000000091,True,2.7100000000000364,True,7.380000000000109,True,49.67000000000007,True
CPI y/y,2019-08-13 12:30:00,USD,1.8,1.7,-1,-6.490000000000009,True,-12.160000000000082,True,-27.680000000000064,True,-31.029999999999973,True,-16.670000000000073,True,-20.680000000000064,True
Core CPI m/m,2019-08-13 12:30:00,USD,0.3,0.2,-1,-6.490000000000009,True,-12.160000000000082,True,-27.680000000000064,True,-31.029999999999973,True,-16.670000000000073,True,-20.680000000000064,True
Core Retail Sales m/m,2019-08-15 12:30:00,USD,1.0,0.4,-1,-3.3299999999999272,True,-6.759999999999991,True,0.2599999999999909,False,4.490000000000009,False,-4.569999999999936,True,-20.50999999999999,True
Philly Fed Manufacturing Index,2019-08-15 12:30:00,USD,16.8,10.1,-1,-3.3299999999999272,True,-6.759999999999991,True,0.2599999999999909,False,4.490000000000009,False,-4.569999999999936,True,-20.50999999999999,True
Retail Sales m/m,2019-08-15 12:30:00,USD,0.7,0.3,-1,-3.3299999999999272,True,-6.759999999999991,True,0.2599999999999909,False,4.490000000000009,False,-4.569999999999936,True,-20.50999999999999,True
Core Durable Goods Orders m/m,2019-08-26 12:30:00,USD,-0.4,0.2,1,-0.4199999999998454,False,-4.649999999999864,False,2.4200000000000728,True,-4.1599999999998545,False,-0.8099999999999454,False,9.620000000000118,True
CB Consumer Confidence,2019-08-27 14:00:00,USD,135.1,129.3,-1,-0.6000000000001364,True,2.5799999999999272,False,12.139999999999873,False,12.739999999999782,False,11.299999999999955,False,9.259999999999991,False
Crude Oil Inventories,2019-08-28 14:30:00,USD,-10.0,-2.8,1,-8.480000000000018,False,-7.3599999999999,False,-8.659999999999854,False,-4.2999999999999545,False,-5.919999999999845,False,-16.919999999999845,False
Personal Spending m/m,2019-08-30 12:30:00,USD,0.6,0.5,-1,-1.490000000000009,True,2.7200000000000273,False,2.9200000000000728,False,-0.12000000000011823,True,-1.0699999999999363,True,20.399999999999864,False
ISM Manufacturing PMI,2019-09-03 14:00:00,USD,49.1,51.2,1,2.0599999999999454,True,6.4500000000000455,True,18.49000000000001,True,15.059999999999945,True,11.190000000000055,True,-2.1800000000000637,False
ADP Non-Farm Employment Change,2019-09-05 12:15:00,USD,195.0,148.0,-1,1.9700000000000273,False,-4.039999999999964,True,-26.929999999999836,True,-22.589999999999918,True,-35.569999999999936,True,-26.87999999999988,True
Crude Oil Inventories,2019-09-05 15:00:00,USD,-4.8,-2.4,1,-14.700000000000045,False,-28.899999999999864,False,-27.409999999999854,False,-23.919999999999845,False,-18.399999999999864,False,-44.039999999999964,False
Average Hourly Earnings m/m,2019-09-06 12:30:00,USD,0.4,0.3,-1,0.20000000000004547,False,10.900000000000091,False,14.920000000000073,False,2.2999999999999545,False,6.289999999999964,False,-9.529999999999973,True
Non-Farm Employment Change,2019-09-06 12:30:00,USD,130.0,163.0,1,0.20000000000004547,True,10.900000000000091,True,14.920000000000073,True,2.2999999999999545,True,6.289999999999964,True,-9.529999999999973,False
Crude Oil Inventories,2019-09-11 14:30:00,USD,-6.9,-2.7,1,0.8100000000001728,True,3.3700000000001182,True,2.560000000000173,True,5.4500000000000455,True,25.1400000000001,True,4.7000000000000455,True
CPI y/y,2019-09-12 12:30:00,USD,1.7,1.8,1,8.879999999999882,True,12.409999999999854,True,6.779999999999973,True,-5.490000000000009,False,4.309999999999945,True,-2.259999999999991,False
Core CPI m/m,2019-09-12 12:30:00,USD,0.3,0.2,-1,8.879999999999882,False,12.409999999999854,False,6.779999999999973,False,-5.490000000000009,True,4.309999999999945,False,-2.259999999999991,True
Core Retail Sales m/m,2019-09-13 12:30:00,USD,0.0,0.1,1,1.7899999999999636,True,-5.830000000000155,False,-10.430000000000064,False,-19.769999999999982,False,-2.6200000000001182,False,-3.2100000000000364,False
Retail Sales m/m,2019-09-13 12:30:00,USD,0.4,0.2,-1,1.7899999999999636,False,-5.830000000000155,True,-10.430000000000064,True,-19.769999999999982,True,-2.6200000000001182,True,-3.2100000000000364,True
Crude Oil Inventories,2019-09-18 14:30:00,USD,1.1,-2.1,-1,3.0799999999999272,False,5.5,False,6.980000000000018,False,-8.269999999999982,True,-0.4900000000000091,True,2.7999999999999545,False
Philly Fed Manufacturing Index,2019-09-19 12:30:00,USD,12.0,10.9,-1,4.679999999999836,False,7.059999999999945,False,3.7999999999999545,False,2.7100000000000364,False,3.1399999999998727,False,22.11999999999989,False
CB Consumer Confidence,2019-09-24 14:00:00,USD,125.1,134.1,1,0.43000000000006366,True,-3.6200000000001182,False,5.920000000000073,True,11.450000000000045,True,6.6099999999999,True,-11.799999999999955,False
Crude Oil Inventories,2019-09-25 14:30:00,USD,2.4,-0.3,-1,0.05999999999994543,False,-10.330000000000155,True,-22.810000000000173,True,-24.50999999999999,True,-18.720000000000027,True,-34.97000000000003,True
Core Durable Goods Orders m/m,2019-09-27 12:30:00,USD,0.5,0.2,-1,0.8199999999999363,False,1.3299999999999272,False,-0.8299999999999272,True,5.220000000000027,False,-9.589999999999918,True,-29.61999999999989,True
Personal Spending m/m,2019-09-27 12:30:00,USD,0.1,0.3,1,0.8199999999999363,True,1.3299999999999272,True,-0.8299999999999272,False,5.220000000000027,True,-9.589999999999918,False,-29.61999999999989,False
ISM Manufacturing PMI,2019-10-01 14:00:00,USD,47.8,50.4,1,-3.6599999999998545,False,-3.9099999999998545,False,16.210000000000036,True,13.180000000000064,True,24.319999999999936,True,33.00999999999999,True
ADP Non-Farm Employment Change,2019-10-02 12:15:00,USD,135.0,140.0,1,2.509999999999991,True,8.829999999999927,True,11.980000000000018,True,15.38000000000011,True,19.950000000000045,True,12.940000000000055,True
Crude Oil Inventories,2019-10-02 14:30:00,USD,3.1,2.0,-1,8.360000000000127,False,9.470000000000027,False,15.960000000000036,False,13.870000000000118,False,15.009999999999991,False,20.62000000000012,False
ISM Services PMI,2019-10-03 14:00:00,USD,52.6,55.1,1,-1.3200000000001637,False,-1.0800000000001546,False,8.129999999999882,True,3.3099999999999454,True,-5.660000000000082,False,-0.4600000000000364,False
Average Hourly Earnings m/m,2019-10-04 12:30:00,USD,0.0,0.3,1,-1.1799999999998363,False,-12.86999999999989,False,-2.6799999999998363,False,-2.3799999999998818,False,-10.519999999999982,False,-5.709999999999809,False
Non-Farm Employment Change,2019-10-04 12:30:00,USD,136.0,145.0,1,-1.1799999999998363,False,-12.86999999999989,False,-2.6799999999998363,False,-2.3799999999998818,False,-10.519999999999982,False,-5.709999999999809,False
Unemployment Rate,2019-10-04 12:30:00,USD,3.5,3.7,1,-1.1799999999998363,False,-12.86999999999989,False,-2.6799999999998363,False,-2.3799999999998818,False,-10.519999999999982,False,-5.709999999999809,False
Crude Oil Inventories,2019-10-09 14:30:00,USD,2.9,1.8,-1,5.8900000000001,False,5.800000000000182,False,2.8300000000001546,False,3.5900000000001455,False,-7.25,True,-23.799999999999955,True
CPI m/m,2019-10-10 12:30:00,USD,0.0,0.1,1,0.009999999999990905,True,-5.669999999999845,False,-15.049999999999955,False,-13.549999999999955,False,-25.569999999999936,False,-16.75999999999999,False
CPI y/y,2019-10-10 12:30:00,USD,1.7,1.8,1,0.009999999999990905,True,-5.669999999999845,False,-15.049999999999955,False,-13.549999999999955,False,-25.569999999999936,False,-16.75999999999999,False
Core CPI m/m,2019-10-10 12:30:00,USD,0.1,0.2,1,0.009999999999990905,True,-5.669999999999845,False,-15.049999999999955,False,-13.549999999999955,False,-25.569999999999936,False,-16.75999999999999,False
Core Retail Sales m/m,2019-10-16 12:30:00,USD,-0.1,0.2,1,-0.16999999999984539,False,8.569999999999936,True,3.2799999999999727,True,7.400000000000091,True,6.259999999999991,True,8.6400000000001,True
Retail Sales m/m,2019-10-16 12:30:00,USD,-0.3,0.3,1,-0.16999999999984539,False,8.569999999999936,True,3.2799999999999727,True,7.400000000000091,True,6.259999999999991,True,8.6400000000001,True
Philly Fed Manufacturing Index,2019-10-17 12:30:00,USD,5.6,7.3,1,2.4700000000000273,True,4.25,True,5.490000000000009,True,6.300000000000182,True,3.1200000000001182,True,6.25,True
Crude Oil Inventories,2019-10-17 15:00:00,USD,9.3,2.7,-1,5.0,False,3.019999999999982,False,6.3900000000001,False,3.9200000000000728,False,2.1100000000001273,False,0.029999999999972715,False
CB Consumer Confidence,2019-10-29 14:00:00,USD,125.9,128.2,1,-0.8199999999999363,False,0.41000000000008185,True,2.160000000000082,True,1.300000000000182,True,5.220000000000027,True,25.25,True
Advance GDP q/q,2019-10-30 12:30:00,USD,1.9,1.6,-1,-0.6799999999998363,True,-0.9299999999998363,True,1.5,False,3.1000000000001364,False,18.700000000000045,False,17.40000000000009,False
Average Hourly Earnings m/m,2019-11-01 12:30:00,USD,0.2,0.3,1,-2.5300000000002,False,-0.10000000000013642,False,0.06999999999993634,True,2.6399999999998727,True,-0.18000000000006366,False,-16.200000000000045,False
Non-Farm Employment Change,2019-11-01 12:30:00,USD,128.0,90.0,-1,-2.5300000000002,True,-0.10000000000013642,True,0.06999999999993634,False,2.6399999999998727,False,-0.18000000000006366,True,-16.200000000000045,True
ISM Manufacturing PMI,2019-11-01 14:00:00,USD,48.3,49.0,1,-0.01999999999998181,False,-1.5,False,0.38000000000010914,True,3.5800000000001546,True,-0.2699999999999818,False,-24.589999999999918,False
ISM Services PMI,2019-11-05 15:00:00,USD,54.7,53.5,-1,-5.509999999999991,True,-13.980000000000018,True,-16.360000000000127,True,-15.930000000000064,True,-12.559999999999945,True,-30.069999999999936,True
CPI m/m,2019-11-13 13:30:00,USD,0.4,0.3,-1,-2.980000000000018,True,-1.9500000000000455,True,-2.5599999999999454,True,-0.4500000000000455,True,3.3899999999998727,False,1.1900000000000546,False
CPI y/y,2019-11-13 13:30:00,USD,1.8,1.7,-1,-2.980000000000018,True,-1.9500000000000455,True,-2.5599999999999454,True,-0.4500000000000455,True,3.3899999999998727,False,1.1900000000000546,False
PPI m/m,2019-11-14 13:30:00,USD,0.4,0.3,-1,0.5699999999999363,False,0.049999999999954525,False,5.769999999999982,False,3.1000000000001364,False,0.2599999999999909,False,1.6300000000001091,False
Core Retail Sales m/m,2019-11-15 13:30:00,USD,0.2,0.3,1,1.4199999999998454,True,-0.4700000000000273,False,-0.42000000000007276,False,0.33999999999991815,True,-1.9300000000000637,False,2.839999999999918,True
Retail Sales m/m,2019-11-15 13:30:00,USD,0.3,0.1,-1,1.4199999999998454,False,-0.4700000000000273,True,-0.42000000000007276,True,0.33999999999991815,False,-1.9300000000000637,True,2.839999999999918,False
Flash Manufacturing PMI,2019-11-22 14:45:00,USD,52.2,51.5,-1,-4.259999999999991,True,-5.25,True,-7.319999999999936,True,-8.019999999999982,True,-10.470000000000027,True,-11.269999999999982,True
CB Consumer Confidence,2019-11-26 15:00:00,USD,125.5,126.9,1,-1.5199999999999818,False,2.089999999999918,True,3.5399999999999636,True,4.829999999999927,True,-2.380000000000109,False,-0.8500000000001364,False
Chicago PMI,2019-11-27 14:45:00,USD,46.3,47.2,1,-3.740000000000009,False,-2.6099999999999,False,-1.8899999999998727,False,-3.8999999999998636,False,-2.1699999999998454,False,4.009999999999991,True
ISM Manufacturing PMI,2019-12-02 15:00:00,USD,48.1,49.2,1,0.2899999999999636,True,5.509999999999991,True,5.619999999999891,True,4.5499999999999545,True,20.25,True,15.0,True
ADP Non-Farm Employment Change,2019-12-04 13:15:00,USD,67.0,137.0,1,1.9300000000000637,True,-0.4299999999998363,False,-2.3599999999999,False,-0.6499999999998636,False,-1.4099999999998545,False,-13.970000000000027,False
ISM Services PMI,2019-12-04 15:00:00,USD,53.9,54.5,1,-2.479999999999791,False,-4.7199999999998,False,-3.6699999999998454,False,-3.2899999999999636,False,-0.9899999999997817,False,-15.839999999999918,False
Average Hourly Earnings m/m,2019-12-06 13:30:00,USD,0.2,0.3,1,-7.619999999999891,False,-13.900000000000091,False,-15.049999999999955,False,-14.839999999999918,False,-11.349999999999909,False,-10.069999999999936,False
Non-Farm Employment Change,2019-12-06 13:30:00,USD,266.0,181.0,-1,-7.619999999999891,True,-13.900000000000091,True,-15.049999999999955,True,-14.839999999999918,True,-11.349999999999909,True,-10.069999999999936,True
Unemployment Rate,2019-12-06 13:30:00,USD,3.5,3.6,1,-7.619999999999891,False,-13.900000000000091,False,-15.049999999999955,False,-14.839999999999918,False,-11.349999999999909,False,-10.069999999999936,False
CPI m/m,2019-12-11 13:30:00,USD,0.3,0.2,-1,0.5499999999999545,False,0.7699999999999818,False,4.619999999999891,False,8.61999999999989,False,16.24000000000001,False,6.509999999999991,False
CPI y/y,2019-12-11 13:30:00,USD,2.1,2.0,-1,0.5499999999999545,False,0.7699999999999818,False,4.619999999999891,False,8.61999999999989,False,16.24000000000001,False,6.509999999999991,False
Core Retail Sales m/m,2019-12-13 13:30:00,USD,0.1,0.4,1,-2.9300000000000637,False,1.759999999999991,True,4.0499999999999545,True,5.190000000000055,True,6.660000000000082,True,5.129999999999882,True
Retail Sales m/m,2019-12-13 13:30:00,USD,0.2,0.5,1,-2.9300000000000637,False,1.759999999999991,True,4.0499999999999545,True,5.190000000000055,True,6.660000000000082,True,5.129999999999882,True
Flash Manufacturing PMI,2019-12-16 14:45:00,USD,52.5,52.6,1,0.7300000000000182,True,-2.6900000000000546,False,-2.3700000000001182,False,-1.5399999999999636,False,-1.0900000000001455,False,-1.5800000000001546,False
Chicago PMI,2019-12-30 14:45:00,USD,48.9,48.2,-1,2.9400000000000546,False,1.3099999999999454,False,2.6099999999999,False,2.519999999999982,False,6.210000000000036,False,18.089999999999918,False
CB Consumer Confidence,2019-12-31 15:00:00,USD,126.5,128.0,1,-2.6599999999998545,False,0.6100000000001273,True,1.3500000000001364,True,-0.44000000000005457,False,7.529999999999973,True,48.13000000000011,True
ISM Manufacturing PMI,2020-01-03 15:00:00,USD,47.2,49.0,1,-0.41000000000008185,False,2.449999999999818,True,2.3999999999998636,True,5.0499999999999545,True,26.449999999999818,True,22.149999999999864,True
ISM Services PMI,2020-01-07 15:00:00,USD,55.0,54.5,-1,3.8500000000001364,False,3.4200000000000728,False,6.730000000000018,False,8.120000000000118,False,8.340000000000146,False,-18.419999999999845,True
ADP Non-Farm Employment Change,2020-01-08 13:15:00,USD,202.0,160.0,-1,-0.4500000000000455,True,-3.7200000000000273,True,-18.200000000000045,True,-17.289999999999964,True,-27.38000000000011,True,-23.830000000000155,True
Average Hourly Earnings m/m,2020-01-10 13:30:00,USD,0.1,0.3,1,-1.9299999999998363,False,2.759999999999991,True,9.350000000000136,True,9.6400000000001,True,4.100000000000136,True,-4.230000000000018,False
Non-Farm Employment Change,2020-01-10 13:30:00,USD,145.0,162.0,1,-1.9299999999998363,False,2.759999999999991,True,9.350000000000136,True,9.6400000000001,True,4.100000000000136,True,-4.230000000000018,False
Core CPI m/m,2020-01-14 13:30:00,USD,0.1,0.2,1,1.0299999999999727,True,3.2899999999999636,True,-0.7000000000000455,False,3.9400000000000546,True,11.690000000000055,True,10.740000000000009,True
Core Retail Sales m/m,2020-01-16 13:30:00,USD,0.7,0.5,-1,-1.9400000000000546,True,-2.400000000000091,True,-5.380000000000109,True,-2.5499999999999545,True,-0.8700000000001182,True,3.9200000000000728,False
Crude Oil Inventories,2020-01-23 16:00:00,USD,-0.4,-0.1,1,5.7800000000002,True,6.960000000000036,True,5.470000000000027,True,4.060000000000173,True,13.240000000000009,True,25.710000000000036,True
CB Consumer Confidence,2020-01-28 15:00:00,USD,131.6,128.2,-1,2.0699999999999363,False,-3.839999999999918,True,-4.210000000000036,True,-6.269999999999982,True,-2.009999999999991,True,9.580000000000155,False
ISM Manufacturing PMI,2020-02-03 15:00:00,USD,50.9,48.5,-1,-4.7800000000002,True,-4.070000000000164,True,-4.170000000000073,True,-3.3400000000001455,True,-22.15000000000009,True,-23.680000000000064,True
ADP Non-Farm Employment Change,2020-02-05 13:15:00,USD,291.0,157.0,-1,-0.4600000000000364,True,-0.5300000000002001,True,3.1699999999998454,False,2.009999999999991,False,8.919999999999845,False,17.9699999999998,False
ISM Services PMI,2020-02-05 15:00:00,USD,55.5,55.1,-1,0.10999999999989996,False,1.7000000000000455,False,3.4300000000000637,False,2.150000000000091,False,8.660000000000082,False,12.049999999999955,False
Average Hourly Earnings m/m,2020-02-07 13:30:00,USD,0.2,0.3,1,0.44000000000005457,True,4.309999999999945,True,-0.8099999999999454,False,1.490000000000009,True,4.070000000000164,True,2.910000000000082,True
Non-Farm Employment Change,2020-02-07 13:30:00,USD,225.0,163.0,-1,0.44000000000005457,False,4.309999999999945,False,-0.8099999999999454,True,1.490000000000009,False,4.070000000000164,False,2.910000000000082,False
Unemployment Rate,2020-02-07 13:30:00,USD,3.6,3.5,-1,0.44000000000005457,False,4.309999999999945,False,-0.8099999999999454,True,1.490000000000009,False,4.070000000000164,False,2.910000000000082,False
CPI m/m,2020-02-13 13:30:00,USD,0.1,0.2,1,1.150000000000091,True,1.3099999999999454,True,2.5900000000001455,True,2.160000000000082,True,6.029999999999973,True,7.220000000000027,True
CPI y/y,2020-02-13 13:30:00,USD,2.5,2.4,-1,1.150000000000091,False,1.3099999999999454,False,2.5900000000001455,False,2.160000000000082,False,6.029999999999973,False,7.220000000000027,False
